id,cantidad_postes ,latitud,longitud,tipo_lampara,sector_id,descripcion,luminarias_por_poste,capacidad,,,,,,,,,
,1,20.66429126397741,-87.10255356317121,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.66466382982911,-87.10310770509214,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.664427692901736,-87.10274454047295,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.663995437572083,-87.10213073658869,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.664146251381585,-87.10233837742511,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.66381323895343,-87.101856626422,LED,371,10-Poste Municipio (Calle),1,60,,,,,,,,,
,1,20.66367249435699,-87.10166406041782,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.663306523838163,-87.10111413886243,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.663483949976907,-87.10137825557749,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.662833633544526,-87.10044372886018,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.66319618812659,-87.10095887030796,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.662971962439173,-87.10063409346208,LED,371,10-Poste Municipio (Calle),2,160,,,,,,,,,
,1,20.66463639451301,-87.10834521313987,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66442521177932,-87.10849223977718,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.666750545130327,-87.10651948274058,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.666265539073756,-87.10696335022496,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.666536887550734,-87.10671061996325,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.665719598074602,-87.10747252906003,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66602430481188,-87.10718589517349,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.665505973501226,-87.10767366834176,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.664852675152854,-87.10818730281123,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.665210816455957,-87.10791493155739,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.664172051147286,-87.10867984010777,LED,372,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66917465209468,-87.11027096162707,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.669004169697544,-87.11023222146986,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.66906631905346,-87.11019807806468,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.66912479651062,-87.1101655390541,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.668965473786436,-87.11013290265899,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.669038044450513,-87.11010052245787,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.66907854632192,-87.11007657052939,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.669060398450146,-87.11033624698037,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.669119307446667,-87.11030094115274,LED,373,4-Poste Municipio (Jardín o Plaza pública),1,250,,,,,,,,,
,1,20.67426751,-87.1185569,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67424393,-87.11836839,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67447491,-87.11814457,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67463815,-87.11803487,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67507472,-87.1177413,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67524967,-87.11762451,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67514745,-87.11748259,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67501963,-87.11725754,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67491946,-87.11729892,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67482579,-87.11735411,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67461382,-87.117503,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67441376,-87.11763758,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674872,-87.117075,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674144,-87.117537,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674243,-87.1177,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674388,-87.117952,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675111,-87.11665,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675239,-87.116878,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675364,-87.117083,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675481,-87.117292,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675492,-87.116439,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675614,-87.116639,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675717,-87.116828,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675842,-87.117047,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.676061,-87.117083,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675853,-87.117208,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67565,-87.117339,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.675461,-87.117456,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674939,-87.117019,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.674875,-87.116894,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6748,-87.116942,LED,374,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6651911,-87.117518,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6650044,-87.1176689,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6633864,-87.1189067,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6634765,-87.1188346,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6636553,-87.1186876,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6640061,-87.1184202,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6640834,-87.1183503,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6647972,-87.1178381,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6646367,-87.1179598,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.664377,-87.1181859,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6642002,-87.1183236,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6640752,-87.1184262,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6637712,-87.1186733,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6635853,-87.1188415,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6633945,-87.118979,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66318921854748,-87.1190936751834,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.663047496857246,-87.11920469952244,LED,375,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66308792348131,-87.11902198845641,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6642971,-87.1181754,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6645811,-87.1179469,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6647399,-87.117817,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.6649846,-87.1176515,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.66516366869453,-87.11742477701596,LED,375,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.66969395532495,-87.11833697472714,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669856905632543,-87.11843070501936,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.669993167928986,-87.11846675252984,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669962752206157,-87.1186033154226,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.669849710143307,-87.11864753404629,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670112685293212,-87.11869641278095,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670445780597216,-87.11949558756399,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67037171373932,-87.11950035803692,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670334922724823,-87.11957046424669,LED,376,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.670189830127235,-87.11949007285705,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67016932424939,-87.11932107309961,LED,376,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.670289462551906,-87.11934925985916,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670313929689367,-87.11931557662933,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670376955794275,-87.119228616722,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670432544290897,-87.11921978948928,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670457837361447,-87.11911291931119,LED,376,10-Poste Municipio (Calle),1,100,,,,,,,,,
,1,20.670603411471014,-87.11921899476833,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670501848033837,-87.11941023558649,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670523100480484,-87.1193464169871,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67148185899347,-87.11856206714619,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671275068380833,-87.11872251819732,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671060224089498,-87.11888224284397,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670794355472147,-87.11908944259963,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669571625289766,-87.11772457632567,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669512875410124,-87.11785175040578,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.669700267744204,-87.11792876220673,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669616747968778,-87.11802606949234,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.669540033682214,-87.11808194142347,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669849456273955,-87.11820594457951,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669743197788915,-87.11820045767693,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.670225935978095,-87.11906284905818,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.66938760280434,-87.1201616648471,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668196074808673,-87.12109741432869,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668424360548812,-87.12090279772315,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.66915554362491,-87.12036486419699,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668583749330203,-87.12078913677033,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.668853236859224,-87.1205931338227,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669971524258624,-87.11969992625227,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.6697887135421,-87.11983869918403,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670075292244686,-87.1196039719493,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.669539982068937,-87.12000399043494,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670639988920538,-87.11935902936146,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670093635814496,-87.118835442014,LED,376,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.669993114249124,-87.11889369960916,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670252404773194,-87.11890045871715,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670168324257574,-87.11915099234118,LED,376,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67144808363337,-87.12091520827994,LED,377,10-Poste Municipio (Calle),1,108,,,,,,,,,
,1,20.671619031604756,-87.12075852080065,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670554433193228,-87.11962798817717,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.670537518016022,-87.11979765032639,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67072119692313,-87.11969015475832,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67071360768812,-87.11990688386295,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.67239593291912,-87.12013788569043,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67202242171059,-87.12042205438517,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67183335379696,-87.12060395141,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.672208187151483,-87.12027821197096,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670670562571537,-87.12004659589984,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.670853333137774,-87.11995892937183,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67083639060052,-87.12012568495938,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.6708081548571,-87.12028056573205,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67097775381087,-87.12014623622325,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67093701226011,-87.12030948229103,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.671101751289928,-87.12043114689844,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67095020612152,-87.1205342849675,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.67110840208831,-87.12059416975688,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.67124197324435,-87.12065119799337,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671095400832677,-87.12075929464413,LED,377,10-Poste Municipio (Calle),1,70,,,,,,,,,
,1,20.671242075125146,-87.12084530413023,LED,377,10-Poste Municipio (Calle),2,70,,,,,,,,,
,1,20.671200820868222,-87.12095996891705,LED,377,10-Poste Municipio (Calle),1,108,,,,,,,,,
,1,20.671371148356656,-87.12082004591221,LED,377,10-Poste Municipio (Calle),1,108,,,,,,,,,
,1,20.6712478583964,-87.12104643362994,LED,377,SEMAFOROS,2,10,,,,,,,,,
,1,20.671215537537716,-87.12095606845492,LED,377,SEMAFOROS,2,10,,,,,,,,,
,1,20.671327409068162,-87.12083190944213,LED,377,SEMAFOROS,6,25,,,,,,,,,
,1,20.671351652751277,-87.12081773485566,LED,377,SEMAFOROS,2,10,,,,,,,,,
,1,20.67136056803659,-87.12081022615156,LED,377,SEMAFOROS,6,25,,,,,,,,,
,1,20.67138779274113,-87.12093083769726,LED,377,SEMAFOROS,6,25,,,,,,,,,
,1,20.67138907323004,-87.1209431501374,LED,377,SEMAFOROS,1,10,,,,,,,,,
,1,20.671242274744976,-87.12103054320602,LED,377,SEMAFOROS,6,25,,,,,,,,,
,1,20.6778641,-87.1248513,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.6777607,-87.1248012,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677841122974286,-87.12447301557401,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67740466286173,-87.12419509107066,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,80,,,,,,,,,
,1,20.67727983393549,-87.12397420584419,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.677015336321386,-87.12282637163537,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,80,,,,,,,,,
,1,20.676861110365415,-87.12295218238033,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67739906661969,-87.12383898964116,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677649077392466,-87.12411674779831,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.677523241207517,-87.12401093962087,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,150,,,,,,,,,
,1,20.6775837999769,-87.12394835740491,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677666307897866,-87.12388804156252,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677847128358977,-87.12403250743864,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.67803188087309,-87.12433574013647,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.678129420613924,-87.12456854513741,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.678148836515593,-87.12475823561084,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.677681997065346,-87.12431976645513,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677912403658265,-87.12438979442786,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.6775952,-87.1246173,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.6774698,-87.1244277,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.6773776,-87.1242462,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.6772798,-87.1240601,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.6771415,-87.1238369,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.6769672,-87.1235668,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.6767725,-87.1233059,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.6766544,-87.1229719,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67676049276818,-87.12275658963617,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,73,,,,,,,,,
,1,20.676835931460886,-87.12297402011428,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,150,,,,,,,,,
,1,20.67690391398333,-87.12293006932258,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,20,,,,,,,,,
,1,20.676824671058473,-87.12287759937114,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,20,,,,,,,,,
,1,20.676853634253998,-87.12291649331509,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,20,,,,,,,,,
,1,20.67690817399148,-87.12300053237054,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67700737513501,-87.12292092763812,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67703784876319,-87.12300365614922,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677153756157207,-87.12292896419805,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.67718824367868,-87.12308609456142,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.67708437427501,-87.12323966745392,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677314325310427,-87.12319295917231,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.677459933899875,-87.12346357323625,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,80,,,,,,,,,
,1,20.677445707614545,-87.12349302729254,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,80,,,,,,,,,
,1,20.677398397472356,-87.12363386148505,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67765465509981,-87.1237260056623,LED,378,4-Poste Municipio (Jardín o Plaza pública),2,80,,,,,,,,,
,1,20.677386545924787,-87.12374222760899,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67778917899679,-87.12455859708079,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.67802226775201,-87.12468024232602,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.677897467110515,-87.12464064108688,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.678025746201026,-87.12453936778788,LED,378,4-Poste Municipio (Jardín o Plaza pública),1,73,,,,,,,,,
,1,20.6742473,-87.1231274,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.6770013,-87.1275111,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6753014,-87.1247966,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.675370026599587,-87.12470309560108,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6773337,-87.1280452,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6772772678812,-87.12778711286894,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6771512,-87.1277671,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.676805,-87.1272025,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.676696,-87.1269924,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6764617,-87.1266606,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6763533,-87.1265021,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6762381,-87.1263288,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6761011,-87.1261038,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6759532,-87.1258857,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6757911,-87.1256312,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6756788,-87.1254375,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6754635,-87.1250944,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6754073,-87.1249772,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.67436591871035,-87.1230968652241,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6740718,-87.1228529,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.674240121898826,-87.12284426951595,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.673939,-87.1226273,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.67409200836628,-87.12257557191542,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6738176,-87.1224521,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.67396033815815,-87.12240542493014,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.673846644372787,-87.12219086806336,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.673717034681676,-87.12219446419125,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.6751787,-87.1245848,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.6752634655824,-87.12451828832678,LED,379,5-Poste Municipio (Camellón),2,70,,,,,,,,,
,1,20.6750093,-87.1243646,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.675094475849008,-87.1242836999985,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6748748,-87.1241573,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.6749896416705,-87.12408975919546,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6747176,-87.1239186,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.674858512851017,-87.12390089944104,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6745877,-87.1236846,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.67472289528689,-87.12365486777767,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.6744252,-87.1234153,LED,379,5-Poste Municipio (Camellón),1,100,,,,,,,,,
,1,20.674497811798336,-87.12331917759043,LED,379,5-Poste Municipio (Camellón),2,100,,,,,,,,,
,1,20.670529198053718,-87.12891111875841,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,100,,,,,,,,,
,1,20.670365590659507,-87.12866191696224,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,100,,,,,,,,,
,1,20.670502,-87.128654,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.670668,-87.12864,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.670425,-87.12857,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.670307,-87.128426,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.670506,-87.12838,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.671177,-87.12912,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.671072,-87.12929,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
,1,20.671307,-87.12927,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.67118,-87.12943,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.671333,-87.12958,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.671257,-87.12952,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.67119,-87.129654,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.670666,-87.129005,LED,380,4-Poste Municipio (Jardín o Plaza pública),2,70,,,,,,,,,
,1,20.670633,-87.12889,LED,380,4-Poste Municipio (Jardín o Plaza pública),1,70,,,,,,,,,
